code,stat_date,roe_score,roe_clip,net_margin,gross_margin,eps,profit_growth,revenue_growth,growth_quality,stability_score,quality_score,update_time,pub_date
601002,2016-06-30,0.5,0.94,,0.219623555436,0.03,2.024158494793476,-0.07591164844523218,1.1841304374979926,0.4021279504190466,0.5715645969792598,,2016-08-30
601002,2016-09-30,0.5,1.0,,0.214495598192,0.056,3.0,-0.025468913886841096,1.7898124344452633,0.36760064581909835,0.7143532700660904,,2016-10-28
601002,2016-12-31,0.5,0.031200000000000002,,0.22238039735499998,0.09,3.0,0.0027635850359115726,1.8011054340143644,0.4948563281578534,0.7489904405430544,,2017-04-18
601002,2017-03-31,0.5,0.96,,0.263066828379,0.028,3.0,0.10366081296314333,1.8414643251852572,0.6720788040965241,0.8033857823204452,,2017-04-25
601002,2017-06-30,0.5,0.0347,,0.278345045161,0.103,2.8549976137061206,0.20702817990787292,1.7958098401868214,0.9323998951141432,0.8570524338252412,,2017-08-29
601002,2017-09-30,0.5,0.056299999999999996,,0.240412509515,0.17,2.0395103920183693,0.2940867543066648,1.3413409369336875,0.6843822952363973,0.6814308080425212,,2017-10-25
601002,2017-12-31,0.5,0.0616,,0.202739974093,0.19,1.073208120386579,0.2987597838531839,0.7634287857732209,0.5300948522380441,0.4983809095028162,,2018-03-28
601002,2018-03-31,0.5,0.85,,0.180522714861,0.03,-0.06136891589236997,0.3693844034838566,0.11093241185812067,0.4429418099133384,0.3134685554428648,,2018-04-27
601002,2018-06-30,0.5,0.024,,0.188009897103,0.076,-0.2678359403876546,0.19944740704982175,-0.08092260141266407,0.48254071812393606,0.275404529177818,,2018-08-29
601002,2018-09-30,0.5,0.0467,,0.193433637129,0.151,-0.11080849322995141,0.1597274396369503,-0.0025941200831907235,0.6187130233865397,0.3290297258258372,,2018-10-30
601003,2015-06-30,0.0,-0.1173,,1.3827430577,-0.2464,-1.0,-0.28264058054149,-0.713056232216596,0.34412637062698803,-0.09223246539740199,,2015-08-10
601003,2015-09-30,0.0,-0.1892,,1.363360791,-0.3845,-1.0,-0.284904645634256,-0.7139618582537024,0.719789003643997,0.001456786347573652,,2015-10-29
