date,code,action,price,shares
2010-05-05,600868,SELL,3.5460550953000003,9600
2010-05-05,885,SELL,5.79625575219,6000
2010-05-05,601328,SELL,2.68751224755,9200
2010-05-05,601998,SELL,2.86088370255,9800
2010-05-05,600376,SELL,4.75130934459,4400
2010-05-05,600161,SELL,7.72973674578,3300
2010-05-05,600335,SELL,5.0105032812,8600
2010-05-05,601001,SELL,14.48635848066,1800
2010-05-05,2151,SELL,12.0968419491,3100
2010-05-05,14,SELL,8.779992468749999,2300
2010-05-05,407,SELL,5.4880355109600005,4900
2010-05-05,620,SELL,1.9593214173,18500
2010-05-05,2146,SELL,2.4630333811200003,9000
2010-05-05,736,SELL,4.8333590028,4700
2010-05-05,600199,SELL,9.79777007235,5900
2010-05-05,2167,SELL,7.1110645173,5800
2010-05-05,601939,SELL,2.13756754275,12500
2010-05-05,600395,SELL,8.868152450519998,2900
2010-05-05,537,SELL,7.9062770088,4300
2010-05-05,2266,SELL,2.29312561896,13700
2010-05-05,423,SELL,24.66982072476,1800
2010-05-05,2183,SELL,3.8455455051,9100
2010-05-05,600831,SELL,10.03395486114,4200
2010-05-05,601398,SELL,1.876304817,14100
2010-05-05,839,SELL,5.14974725784,5800
2010-05-05,601988,SELL,1.65872764197,18500
2010-05-05,969,SELL,16.678619685,2000
2010-05-05,600406,SELL,4.40518427613,13100
2010-05-05,600071,BUY,9.978221373119998,1400
2010-05-05,600812,BUY,11.983811439599998,1200
2010-05-05,823,BUY,12.751957137919998,1100
2010-05-05,600773,BUY,8.052606541979998,1700
2010-05-05,600259,BUY,20.587916349,600
2010-05-05,600501,BUY,9.42091021872,1500
2010-05-05,957,BUY,4.23557426292,3300
2010-05-05,600184,BUY,10.643430798,1300
2010-05-05,993,BUY,7.723651935999999,1800
2010-05-05,890,BUY,6.18577183224,2300
2010-05-05,600584,BUY,9.67282472156,1400
2010-05-05,600115,BUY,7.929859937999999,1800
2010-05-05,2156,BUY,6.60963478175,2100
2010-05-05,2005,BUY,9.994789284479998,1400
2010-05-05,682,BUY,5.889541057399999,2400
2010-05-05,2119,BUY,6.28672398354,2200
2010-05-05,2077,BUY,8.274723096639999,1700
2010-05-05,798,BUY,8.424293017139998,1700
2010-05-05,600330,BUY,6.405507148039999,2200
2010-05-05,777,BUY,10.957707761,1300
2010-05-05,536,BUY,11.401131742,1200
2010-05-05,723,BUY,4.243414855679999,3300
2010-05-05,600822,BUY,9.00374831356,1500
2010-05-05,600379,BUY,10.994365131749998,1300
2010-05-05,410,BUY,13.431558460319998,1000
2010-05-05,600645,BUY,10.16015,1400
2010-05-05,2009,BUY,12.4088357393,1100
2010-05-05,2181,BUY,6.5907825984,2100
2010-05-05,600846,BUY,4.49950685184,3100
2010-05-05,572,BUY,6.126118378379999,2300
2010-05-05,600073,BUY,5.079542988519999,2800
2010-05-05,888,BUY,8.081539125659999,1700
2010-05-05,600127,BUY,7.587579999999999,1800
2010-05-05,652,BUY,8.304422075949999,1700
2010-05-05,923,BUY,8.643557122199999,1600
2010-05-05,2134,BUY,7.9079,1800
2010-05-05,50,BUY,7.228658627189999,1900
2010-05-05,2068,BUY,5.679441918149999,2500
2010-05-05,665,BUY,8.887517659019998,1600
2010-05-05,2057,BUY,2.15440601376,6600
2010-05-05,600843,BUY,10.0570171702,1400
2010-05-05,600353,BUY,2.10130204284,6800
2010-05-05,801,BUY,3.0921869979,4600
2010-05-05,875,BUY,5.01482605624,2800
2010-05-05,600081,BUY,9.91438135688,1400
2010-05-05,600566,BUY,5.647249577969999,2500
2010-05-05,600838,BUY,8.747107619249999,1600
2010-05-05,2271,BUY,2.01627426,7100
2010-05-05,2136,BUY,6.088826613869999,2300
2010-05-05,158,BUY,6.294297729719999,2200
2010-05-05,2137,BUY,6.210700816319999,2300
2010-05-05,2141,BUY,2.64169561656,5400
2010-05-05,600986,BUY,4.671880463249999,3000
2010-05-05,600654,BUY,5.8925850984,2400
2010-05-05,868,BUY,5.747991549299999,2500
2010-05-05,401,BUY,11.4895144364,1200
2010-05-05,600707,BUY,14.927354181739998,900
2010-05-05,600358,BUY,6.106099999999999,2300
2010-05-05,600810,BUY,8.1395730416,1700
2010-05-05,554,BUY,7.726483174409999,1800
2010-05-05,970,BUY,5.967964352349999,2400
2010-05-05,2213,BUY,9.32501906336,1500
2010-05-05,678,BUY,8.46846,1600
2010-05-05,788,BUY,8.687205527,1600
2010-05-05,920,BUY,7.7917138299,1800
2010-05-05,2208,BUY,5.605545145199999,2500
2010-05-05,600130,BUY,5.305299999999999,2700
2010-05-05,600288,BUY,8.368172412599998,1700
2010-05-05,600481,BUY,7.196698208699999,1900
2010-05-05,2020,BUY,2.66434391223,5400
2010-05-05,600268,BUY,6.742001506239999,2100
2010-05-05,600668,BUY,4.41556858743,3200
2010-05-05,600171,BUY,7.954094648499999,1800
2010-05-05,2047,BUY,5.63037654179,2500
2010-05-05,600595,BUY,10.33971932994,1300
2010-05-05,600316,BUY,21.91033923078,600
2010-05-05,2172,BUY,9.35935,1500
2010-05-05,710,BUY,11.39138,1200
2010-05-05,2205,BUY,12.221497037749998,1100
2010-05-05,600135,BUY,11.354816973499998,1200
2010-05-05,600667,BUY,3.1771591852,4500
2010-05-05,2144,BUY,14.21876096641,1000
2010-08-03,600846,SELL,4.19902493184,3100
2010-08-03,600379,SELL,8.83232728155,1300
2010-08-03,600595,SELL,10.75299917706,1300
2010-08-03,600353,SELL,1.97699089014,6800
2010-08-03,2271,SELL,2.037708252,7100
2010-08-03,410,SELL,12.06623290878,1000
2010-08-03,536,SELL,10.127983877999998,1200
2010-08-03,600135,SELL,9.96263005734,1200
2010-08-03,2136,SELL,6.6599838495000006,2300
2010-08-03,600189,BUY,5.69881180869,13500
2010-08-03,600157,BUY,2.81900847228,27400
2010-08-03,600797,BUY,6.498260408639999,11900
2010-08-03,815,BUY,6.19619,12400
2010-08-03,790,BUY,5.970127843679999,12900
2010-08-03,600199,BUY,14.1092164213,5400
2010-08-03,661,BUY,16.617267466799998,4600
2010-08-03,600893,BUY,12.123841379649996,6300
2010-08-03,2027,BUY,1.2141402273,63700
2010-08-03,600673,BUY,4.8907332474,15800
2010-08-03,400,BUY,12.918357051599996,5900
2010-11-02,600189,SELL,7.46342463447,13500
2010-11-02,2119,SELL,6.607725110550001,2200
2010-11-02,2077,SELL,10.45907577468,1700
2010-11-02,888,SELL,8.33264019882,1700
2010-11-02,600071,SELL,12.79719,1400
2010-11-02,600127,SELL,8.551440000000001,1800
2010-11-02,798,SELL,10.47363816771,1700
2010-11-02,600667,SELL,3.1989783195,4500
2010-11-02,868,SELL,6.72405763158,2500
2010-11-02,790,SELL,7.32572412282,12900
2010-11-02,600986,SELL,5.03554971969,3000
2010-11-02,652,SELL,7.922459659949999,1700
2010-11-02,600812,SELL,13.06093495104,1200
2010-11-02,923,SELL,9.302858829,1600
2010-11-02,401,SELL,17.71893174159,1200
2010-11-02,2134,SELL,8.24175,1800
2010-11-02,50,SELL,12.9266580024,1900
2010-11-02,600707,SELL,17.10383450454,900
2010-11-02,600358,SELL,5.564430000000001,2300
2010-11-02,600199,SELL,15.5167013664,5400
2010-11-02,777,SELL,20.14096062825,1300
2010-11-02,2068,SELL,6.12728177481,2500
2010-11-02,400,SELL,15.460012512,5900
2010-11-02,723,SELL,4.9144518687600005,3300
2010-11-02,600157,SELL,3.33528798339,27400
2010-11-02,823,SELL,14.036557392,1100
2010-11-02,600810,SELL,7.48045117089,1700
2010-11-02,554,SELL,8.924019117930001,1800
2010-11-02,2140,SELL,17.01318779199,4200
2010-11-02,561,SELL,9.53861655528,3700
2010-11-02,600822,SELL,10.38815475669,1500
2010-11-02,815,SELL,6.83316,12400
2010-11-02,600843,SELL,18.21263059854,1400
2010-11-02,2213,SELL,11.42114154588,1500
2010-11-02,875,SELL,4.43202369984,2800
2010-11-02,661,SELL,22.6980975816,4600
2010-11-02,600893,SELL,17.84705363145,6300
2010-11-02,678,SELL,8.4915,1600
2010-11-02,920,SELL,8.1235339344,1800
2010-11-02,600838,SELL,8.595328867200001,1600
2010-11-02,2208,SELL,6.7479016437,2500
2010-11-02,600130,SELL,5.01498,2700
2010-11-02,600645,SELL,9.15084,1400
2010-11-02,600288,SELL,9.25379366328,1700
2010-11-02,600481,SELL,6.47480715156,1900
2010-11-02,957,SELL,4.56398837307,3300
2010-11-02,2020,SELL,2.3703086586600004,5400
2010-11-02,600184,SELL,19.14403864815,1300
2010-11-02,600268,SELL,7.56357621264,2100
2010-11-02,993,SELL,9.831722436,1800
2010-11-02,600272,SELL,10.0662919317,3100
2010-11-02,890,SELL,6.23165238972,2300
2010-11-02,2181,SELL,9.10796550741,2100
2010-11-02,600668,SELL,5.22848791836,3200
2010-11-02,600171,SELL,8.45185073895,1800
2010-11-02,600797,SELL,6.96354212736,11900
2010-11-02,2027,SELL,1.34842060962,63700
2010-11-02,2047,SELL,5.54121886437,2500
2010-11-02,600584,SELL,13.21250529897,1400
2010-11-02,600115,SELL,8.5123928862,1800
2010-11-02,158,SELL,6.33444599322,2200
2010-11-02,600316,SELL,44.85932750826,600
2010-11-02,2172,SELL,10.6893,1500
2010-11-02,710,SELL,14.3856,1200
2010-11-02,2137,SELL,7.257667068,2300
2010-11-02,2205,SELL,14.67940142448,1100
2010-11-02,2156,SELL,8.66125765242,2100
2010-11-02,2005,SELL,9.5493065346,1400
2010-11-02,572,SELL,7.47911336004,2300
2010-11-02,2141,SELL,2.5114604655600004,5400
2010-11-02,600654,SELL,6.4154309472,2400
2010-11-02,682,SELL,5.5459639345500005,2400
2010-11-02,762,BUY,30.214546362,1300
2010-11-02,2259,BUY,4.43008220655,9000
2010-11-02,600489,BUY,18.373990635,2100
2010-11-02,21,BUY,12.5400379104,3100
2010-11-02,2246,BUY,12.896467584,3000
2010-11-02,600059,BUY,12.811250051599998,3100
2010-11-02,538,BUY,22.353873501959995,1700
2010-11-02,600547,BUY,30.043150137,1300
2010-11-02,600207,BUY,7.547539999999999,5200
2010-11-02,600458,BUY,14.88548826765,2600
2010-11-02,600416,BUY,15.55791831594,2500
2010-11-02,960,BUY,36.1783684262,1100
2010-11-02,2099,BUY,5.599346152399999,7100
2010-11-02,600629,BUY,5.673331323659999,7000
2010-11-02,869,BUY,62.3381475717,600
2010-11-02,998,BUY,9.56235895615,4100
2010-11-02,962,BUY,25.7118323462,1500
2010-11-02,2250,BUY,11.919994086,3300
2010-11-02,600343,BUY,15.295756616139998,2600
2010-11-02,518,BUY,8.118109999999998,4900
2010-11-02,600131,BUY,6.391400815799999,6200
2010-11-02,600729,BUY,28.2339401344,1400
2010-11-02,897,BUY,6.718549838,5900
2010-11-02,600372,BUY,15.331840523999997,2600
2010-11-02,600363,BUY,14.173596336899998,2800
2010-11-02,600789,BUY,7.30934896692,5400
2010-11-02,600871,BUY,6.174078670759999,6400
2010-11-02,600995,BUY,10.17525757248,3900
2010-11-02,2073,BUY,19.99342388043,1900
2010-11-02,2149,BUY,13.3157161137,2900
2010-11-02,2094,BUY,8.6309887664,4600
2010-11-02,2241,BUY,5.6478438016,7000
2010-11-02,600694,BUY,26.6395503374,1400
2010-11-02,600367,BUY,25.96281406719,1500
2010-11-02,2192,BUY,26.470377933999995,1500
2010-11-02,600873,BUY,5.646828587399999,7000
2010-11-02,596,BUY,26.208695513,1500
2010-11-02,703,BUY,8.123653337799999,4900
2010-11-02,2069,BUY,29.5038544801,1300
2010-11-02,600118,BUY,17.103091455449995,2300
2010-11-02,600328,BUY,10.3343944704,3800
2010-11-02,408,BUY,9.900424694159998,4000
2010-11-02,600151,BUY,15.719818914799998,2500
2010-11-02,601002,BUY,8.28665335498,4800
2010-11-02,889,BUY,7.794407420799999,5100
2010-11-02,600299,BUY,12.157481956619998,3200
2010-11-02,2079,BUY,6.90788219121,5700
2010-11-02,600550,BUY,27.935411033529995,1400
2010-11-02,600061,BUY,7.776804715679999,5100
2010-11-02,600133,BUY,9.8491818425,4000
2010-11-02,2123,BUY,27.46451311604,1400
2010-11-02,501,BUY,13.375366004,2900
2010-11-02,973,BUY,11.4695756175,3400
2010-11-02,600295,BUY,6.382774398,6200
2010-11-02,600468,BUY,14.884377007499998,2600
2010-11-02,629,BUY,5.94168886311,6700
2010-11-02,600563,BUY,21.25520397,1800
2010-11-02,600783,BUY,15.842746079159998,2500
2010-11-02,915,BUY,9.94902784876,4000
2010-11-02,600610,BUY,5.62111558008,7000
2010-11-02,600770,BUY,16.0751386796,2400
2010-11-02,600132,BUY,47.3185540828,800
2010-11-02,2106,BUY,31.3772528069,1200
2010-11-02,537,BUY,8.967496618079998,4400
2010-11-02,525,BUY,14.056589777229998,2800
2010-11-02,601766,BUY,4.31379985036,9200
2010-11-02,600283,BUY,7.6565472984,5200
2010-11-02,600206,BUY,9.5181973887,4100
2010-11-02,2080,BUY,10.138043916,3900
2010-11-02,600549,BUY,31.133446344,1200
2010-11-02,423,BUY,33.3004087416,1100
2010-11-02,600111,BUY,19.5055919058,2000
2010-11-02,795,BUY,8.53366231718,4600
2010-11-02,600637,BUY,4.898805531619999,8100
2010-11-02,600460,BUY,9.503086713119998,4100
2010-11-02,600406,BUY,6.512749503259999,6100
2010-11-02,524,BUY,13.165021369499998,3000
2011-02-01,600118,SELL,14.301826857,2300
2011-02-01,600873,SELL,7.1096125707,7000
2011-02-01,665,SELL,9.60720004314,1600
2011-02-01,788,SELL,9.62353180503,1600
2011-02-01,600406,SELL,7.64853784596,6100
2011-02-01,2304,BUY,40.15926362448,3100
2011-02-01,856,BUY,8.85600624909,14200
2011-02-01,2299,BUY,12.5046760839,10000
2011-02-01,600516,BUY,4.7346030732,26600
2011-02-01,2344,BUY,10.42247438232,12100
2011-05-04,2259,SELL,4.09169815605,9000
2011-05-04,600489,SELL,14.0993303562,2100
2011-05-04,21,SELL,8.256412323000001,3100
2011-05-04,2246,SELL,10.02688851456,3000
2011-05-04,600059,SELL,9.6729156018,3100
2011-05-04,538,SELL,19.91634819552,1700
2011-05-04,600547,SELL,22.47306521922,1300
2011-05-04,600773,SELL,18.87943774392,1700
2011-05-04,600458,SELL,17.849099034,2600
2011-05-04,600416,SELL,13.05555204933,2500
2011-05-04,600259,SELL,64.22365390815,600
2011-05-04,960,SELL,25.8588495657,1100
2011-05-04,2099,SELL,4.996023065909999,7100
2011-05-04,600629,SELL,4.73802701022,7000
2011-05-04,869,SELL,56.397593952,600
2011-05-04,600501,SELL,11.35237601025,1500
2011-05-04,998,SELL,8.642066932350001,4100
2011-05-04,962,SELL,21.46147568136,1500
2011-05-04,2250,SELL,10.35390600972,3300
2011-05-04,2299,SELL,12.23282568924,10000
2011-05-04,600343,SELL,9.70842944241,2600
2011-05-04,518,SELL,8.04195,4900
2011-05-04,600131,SELL,8.35103009052,6200
2011-05-04,600729,SELL,24.85985190336,1400
2011-05-04,2304,SELL,43.534973448,3100
2011-05-04,897,SELL,4.79895458166,5900
2011-05-04,600363,SELL,11.57603318919,2800
2011-05-04,600789,SELL,6.5452847833800005,5400
2011-05-04,600871,SELL,6.5451989493000005,6400
2011-05-04,600995,SELL,10.49845215888,3900
2011-05-04,2073,SELL,20.60382648906,1900
2011-05-04,2149,SELL,9.09981355752,2900
2011-05-04,2241,SELL,5.145876772199999,7000
2011-05-04,600516,SELL,4.62795952788,26600
2011-05-04,600694,SELL,21.05398947546,1400
2011-05-04,2192,SELL,13.80152773692,1500
2011-05-04,596,SELL,30.3649430616,1500
2011-05-04,703,SELL,11.43418296141,4900
2011-05-04,2069,SELL,23.04850366476,1300
2011-05-04,600328,SELL,7.44677041536,3800
2011-05-04,2009,SELL,15.32943683838,1100
2011-05-04,600151,SELL,11.86220895696,2500
2011-05-04,889,SELL,7.306547818319999,5100
2011-05-04,600299,SELL,11.51269635942,3200
2011-05-04,600673,SELL,6.22755307314,15800
2011-05-04,2079,SELL,9.64521995517,5700
2011-05-04,600550,SELL,19.73525021478,1400
2011-05-04,600133,SELL,7.51315936995,4000
2011-05-04,2123,SELL,21.93040268496,1400
2011-05-04,501,SELL,12.37724684352,2900
2011-05-04,2057,SELL,4.071331593,6600
2011-05-04,600081,SELL,9.92774783448,1400
2011-05-04,973,SELL,8.3056235625,3400
2011-05-04,600295,SELL,6.26082123168,6200
2011-05-04,600468,SELL,13.8259447155,2600
2011-05-04,2344,SELL,10.10284000704,12100
2011-05-04,629,SELL,8.45695912545,6700
2011-05-04,600563,SELL,17.7547890384,1800
2011-05-04,600783,SELL,20.22215782977,2500
2011-05-04,915,SELL,10.06015549428,4000
2011-05-04,600610,SELL,7.01568701028,7000
2011-05-04,970,SELL,9.91999739268,2400
2011-05-04,600770,SELL,13.9390178292,2400
2011-05-04,600132,SELL,42.35872379508,800
2011-05-04,2106,SELL,27.033720219,1200
2011-05-04,537,SELL,7.23791132352,4400
2011-05-04,525,SELL,11.3766285834,2800
2011-05-04,601766,SELL,4.69216341972,9200
2011-05-04,600283,SELL,8.335908547199999,5200
2011-05-04,2080,SELL,5.72029759638,3900
2011-05-04,600549,SELL,21.5606532645,1200
2011-05-04,600111,SELL,17.23356182736,2000
2011-05-04,795,SELL,8.86219996896,4600
2011-05-04,600637,SELL,6.58675536129,8100
2011-05-04,600460,SELL,6.7414406511600005,4100
2011-05-04,423,SELL,33.0540374754,1100
2011-05-04,2144,SELL,11.97764798238,1000
2011-05-04,2074,BUY,7.608723021899999,5000
2011-05-04,600248,BUY,7.06403395698,5400
2011-05-04,2077,BUY,12.470632214039998,3000
2011-05-04,818,BUY,6.821863808759999,5600
2011-05-04,300075,BUY,4.696594502599999,8100
2011-05-04,882,BUY,5.25144194575,7300
2011-05-04,2164,BUY,11.0232826704,3400
2011-05-04,600667,BUY,3.9432254862,9700
2011-05-04,790,BUY,8.33057509284,4600
2011-05-04,600986,BUY,6.132275689539999,6200
2011-05-04,600318,BUY,10.0021719798,3800
2011-05-04,816,BUY,8.281803129599998,4600
2011-05-04,600072,BUY,18.752509776,2000
2011-05-04,923,BUY,9.65197211979,3900
2011-05-04,600143,BUY,7.740381528879999,4900
2011-05-04,603,BUY,28.14617347542,1300
2011-05-04,532,BUY,9.33745066254,4100
2011-05-04,600158,BUY,6.674405177439999,5700
2011-05-04,600979,BUY,4.92885040648,7700
2011-05-04,554,BUY,11.912867316349995,3200
2011-05-04,656,BUY,3.22763656215,11900
2011-05-04,600728,BUY,5.0013139176,7600
2011-05-04,2036,BUY,7.251537192899999,5200
2011-05-04,2006,BUY,21.4194479499,1700
2011-05-04,975,BUY,3.69616720473,10300
2011-05-04,928,BUY,5.25032332825,7300
2011-05-04,601007,BUY,6.392799793379999,6000
2011-05-04,600843,BUY,13.855249868459998,2700
2011-05-04,902,BUY,5.22256819084,7300
2011-05-04,600390,BUY,6.921439024499999,5500
2011-05-04,34,BUY,5.593330582839999,6800
2011-05-04,600326,BUY,8.474446580599999,4500
2011-05-04,600645,BUY,23.103079999999995,1600
2011-05-04,2180,BUY,14.3023969088,2600
2011-05-04,600505,BUY,13.2075191248,2900
2011-05-04,600757,BUY,6.273351083999999,6100
2011-05-04,2098,BUY,5.678703029999999,6700
2011-05-04,2161,BUY,10.09912864961,3800
2011-05-04,546,BUY,11.83395549336,3200
2011-05-04,600113,BUY,6.87280201608,5500
2011-05-04,600860,BUY,8.21821,4600
2011-05-04,2163,BUY,9.20069698548,4100
2011-05-04,799,BUY,17.33551557738,2200
2011-05-04,697,BUY,16.349404831759998,2300
2011-05-04,600094,BUY,5.604810291079999,6800
2011-05-04,2232,BUY,11.285697453029998,3400
2011-05-04,890,BUY,6.5164577478,5800
2011-05-04,600821,BUY,6.9298203975,5500
2011-05-04,995,BUY,15.885869999999995,2400
2011-05-04,600962,BUY,14.78598182061,2500
2011-05-04,600668,BUY,7.4197027905,5100
2011-05-04,2204,BUY,7.58582083259,5000
2011-05-04,506,BUY,13.211502303999998,2900
2011-05-04,600322,BUY,4.863932613539999,7900
2011-05-04,600038,BUY,22.605338756,1700
2011-05-04,2136,BUY,11.97055028169,3200
2011-05-04,600408,BUY,7.517509999999999,5100
2011-05-04,600160,BUY,11.5023551643,3300
2011-05-04,158,BUY,5.449020336759999,7000
2011-05-04,600313,BUY,2.64730584118,14500
2011-05-04,29,BUY,4.711411504799999,8100
2011-05-04,981,BUY,0.8474991525,45300
2011-05-04,601991,BUY,5.12659054908,7400
2011-05-04,600152,BUY,12.3673227678,3100
2011-05-04,600031,BUY,14.1899405648,2700
2011-05-04,600699,BUY,9.27698772,4100
2011-05-04,300074,BUY,4.993895426519999,7600
2011-05-04,600135,BUY,16.05136254722,2300
2011-05-04,25,BUY,6.37078458016,6000
2011-05-04,2190,BUY,20.801793012,1800
2011-05-04,407,BUY,5.888772879989999,6500
2011-08-02,600248,SELL,6.455199159179999,5400
2011-08-02,981,SELL,0.8458058475,45300
2011-08-02,2098,SELL,5.69040748641,6700
2011-08-02,601007,SELL,5.928662682720001,6000
2011-08-02,600318,SELL,9.77482816722,3800
2011-08-02,600699,SELL,6.855339298500001,4100
2011-08-02,600860,SELL,7.25274,4600
2011-08-02,600143,SELL,8.0531615772,4900
2011-08-02,799,SELL,18.65674745712,2200
2011-08-02,600094,SELL,5.59361186892,6800
2011-08-02,600668,SELL,8.918048974049999,5100
2011-08-02,300074,SELL,6.04895343156,7600
2011-08-02,659,BUY,6.6059118125,7000
2011-08-02,600409,BUY,5.072223075919999,9200
2011-08-02,2234,BUY,13.5800623959,3400
2011-08-02,795,BUY,8.63802061122,5400
2011-08-02,2129,BUY,7.681581857949999,6000
2011-08-02,600562,BUY,7.696567338459999,6000
2011-08-02,600176,BUY,4.250944698,11000
2011-08-02,670,BUY,4.72472,9900
2011-08-02,600802,BUY,10.405728533199998,4400
2011-08-02,600727,BUY,5.261833617039999,8800
2011-11-01,762,SELL,17.62215295725,1300
2011-11-01,659,SELL,4.57108059375,7000
2011-11-01,2074,SELL,6.93227429649,5000
2011-11-01,2077,SELL,9.66052436544,3000
2011-11-01,818,SELL,4.80693856968,5600
2011-11-01,300075,SELL,4.12987873725,8100
2011-11-01,2164,SELL,5.9982653304,3400
2011-11-01,790,SELL,7.70599495134,4600
2011-11-01,816,SELL,6.2759137240800005,4600
2011-11-01,600330,SELL,7.47931082238,2200
2011-11-01,600061,SELL,4.49633788128,5100
2011-11-01,600072,SELL,20.7018322452,2000
2011-11-01,2094,SELL,8.978929682399999,4600
2011-11-01,923,SELL,6.850286955900001,3900
2011-11-01,532,SELL,10.57444479018,4100
2011-11-01,600158,SELL,8.24196023955,5700
2011-11-01,600979,SELL,5.012443578959999,7700
2011-11-01,554,SELL,7.7976866079,3200
2011-11-01,656,SELL,2.89062390258,11900
2011-11-01,2036,SELL,7.33537855872,5200
2011-11-01,600728,SELL,3.5817871075200003,7600
2011-11-01,600207,SELL,6.473520000000001,5200
2011-11-01,975,SELL,3.26640260772,10300
2011-11-01,600843,SELL,8.98450797852,2700
2011-11-01,902,SELL,3.73645847133,7300
2011-11-01,600390,SELL,5.539732642080001,5500
2011-11-01,34,SELL,4.351084719839999,6800
2011-11-01,801,SELL,4.230894510360001,4600
2011-11-01,600326,SELL,6.041081871,4500
2011-11-01,600566,SELL,6.14921121342,2500
2011-11-01,600409,SELL,4.4564108283,9200
2011-11-01,2234,SELL,13.115738133,3400
2011-11-01,2180,SELL,8.2382590944,2600
2011-11-01,600505,SELL,10.10869430688,2900
2011-11-01,600757,SELL,6.260816916,6100
2011-11-01,2161,SELL,8.44716700737,3800
2011-11-01,600113,SELL,4.88436722352,5500
2011-11-01,2163,SELL,6.1795143,4100
2011-11-01,697,SELL,13.87676448486,2300
2011-11-01,2232,SELL,9.8637268995,3400
2011-11-01,600802,SELL,8.18301871008,4400
2011-11-01,890,SELL,5.21245690542,5800
2011-11-01,600821,SELL,4.86884612016,5500
2011-11-01,600206,SELL,6.4280165490000005,4100
2011-11-01,506,SELL,7.80393443382,2900
2011-11-01,600322,SELL,3.65308718607,7900
2011-11-01,600038,SELL,19.0801358649,1700
2011-11-01,600408,SELL,5.16483,5100
2011-11-01,601002,SELL,12.3015007854,4800
2011-11-01,600160,SELL,7.40480740038,3300
2011-11-01,158,SELL,4.43518812225,7000
2011-11-01,600313,SELL,2.72445685596,14500
2011-11-01,29,SELL,3.7783913265,8100
2011-11-01,601991,SELL,3.58312432896,7400
2011-11-01,856,SELL,8.99738166195,14200
2011-11-01,600372,SELL,13.73508388728,2600
2011-11-01,600031,SELL,11.51398760688,2700
2011-11-01,600176,SELL,2.56216239288,11000
2011-11-01,600135,SELL,14.87161234116,2300
2011-11-01,25,SELL,5.31298825344,6000
2011-11-01,2190,SELL,18.7583515713,1800
2011-11-01,407,SELL,5.20872981624,6500
2011-11-01,807,BUY,5.77542966,2300
2011-11-01,2053,BUY,5.428429106099999,2400
2011-11-01,600293,BUY,9.77250690416,1300
2011-11-01,600027,BUY,1.8081484421,7400
2011-11-01,600738,BUY,5.86458524652,2200
2011-11-01,600604,BUY,3.63148971185,3700
2011-11-01,600876,BUY,7.747739999999999,1700
2011-11-01,2059,BUY,4.658102979529999,2800
2011-11-01,2073,BUY,16.405994404799998,800
2011-11-01,600653,BUY,3.2532499999999995,4100
2011-11-01,547,BUY,3.9452102289599993,3400
2011-11-01,755,BUY,8.20098803524,1600
2011-11-01,300005,BUY,6.099862688919999,2200
2011-11-01,2134,BUY,10.03002,1300
2011-11-01,600199,BUY,18.196221043,700
2011-11-01,722,BUY,8.122104190199998,1600
2011-11-01,600456,BUY,22.84744686224,500
2011-11-01,600503,BUY,9.011112380269998,1400
2011-11-01,2469,BUY,6.17507482592,2100
2011-11-01,2221,BUY,2.8097952883,4700
2011-11-01,2430,BUY,15.302044607849998,800
2011-11-01,2140,BUY,18.20630097286,700
2011-11-01,717,BUY,2.93342091042,4500
2011-11-01,49,BUY,8.588283303599999,1500
2011-11-01,599,BUY,4.82484718716,2700
2011-11-01,600764,BUY,6.80121166725,1900
2011-11-01,600773,BUY,15.239975750999998,800
2011-11-01,600706,BUY,11.734616974079998,1100
2011-11-01,600770,BUY,11.47659490978,1100
2011-11-01,596,BUY,35.43623082999999,300
2011-11-01,758,BUY,8.835273446999999,1500
2011-11-01,600259,BUY,47.1923014563,200
2011-11-01,2011,BUY,12.0423731428,1100
2011-11-01,2298,BUY,7.183858882199999,1800
2011-11-01,703,BUY,9.48289030689,1400
2011-11-01,735,BUY,5.12258198452,2600
2011-11-01,600838,BUY,6.30688887829,2100
2011-11-01,600779,BUY,18.6847017357,700
2011-11-01,600640,BUY,9.039563032499998,1400
2011-11-01,962,BUY,16.504763074799996,800
2011-11-01,998,BUY,9.888517939299998,1300
2011-11-01,831,BUY,9.0685660065,1400
2011-11-01,2299,BUY,12.235043300479996,1000
2011-11-01,876,BUY,7.910096954759999,1700
2011-11-01,600860,BUY,5.975969999999999,2200
2011-11-01,600094,BUY,5.643267810179999,2300
2011-11-01,600775,BUY,6.022464568119999,2200
2011-11-01,552,BUY,3.03520306089,4400
2011-11-01,2181,BUY,7.119328436219999,1800
2011-11-01,600191,BUY,6.001952806849999,2200
2011-11-01,799,BUY,19.81719335596,600
2011-11-01,601005,BUY,3.4033999999999995,3900
2011-11-01,862,BUY,8.88190988685,1500
2011-11-01,886,BUY,3.58621779516,3700
2011-11-01,600111,BUY,14.637056994559998,900
2011-11-01,792,BUY,26.68843882705,500
2011-11-01,850,BUY,5.813666738879999,2300
2011-11-01,600575,BUY,4.143802662999999,3200
2011-11-01,300127,BUY,11.490769189899998,1100
2011-11-01,600855,BUY,9.32806256382,1400
2011-11-01,600429,BUY,6.297697125719999,2100
2011-11-01,600483,BUY,3.96622501275,3300
2011-11-01,878,BUY,16.711546051199996,800
2011-11-01,593,BUY,7.455278730899999,1800
2011-11-01,600022,BUY,2.64778089576,5000
