code,buy_date,sell_date,shares,avg_cost,sell_price,loss_amount,return,holding_days,max_position_value,name,industry,contribution
000400,2010-02-02,2010-05-05 00:00:00,3300,10.7376351082,16.4078585172,18711.737249700007,0.5280700407364214,92,76218.30660443997,许继电气,电气设备,-0.00024127571934142117
600859,2006-11-01,2007-05-09 00:00:00,1700,8.972992138109998,20.02647266082,18790.916888607007,1.231861162093721,189,21671.688256218,王府井,百货,-0.00024229668944588257
000802,2006-02-07,2006-05-09 00:00:00,30100,2.1325572268,2.7579987405,18825.789562370006,0.2932824056677268,91,64189.972526679994,北京文化,影视音像,-0.00024274634996298186
301095,2025-11-03,2026-05-07 00:00:00,1200,76.54107925463998,92.27991603168,18886.604132448025,0.2056260106377572,185,91849.29510556797,广立微,半导体,-0.00024353051441261084
600831,2009-05-05,2010-05-05 00:00:00,4200,5.52610842784,10.03395486114,18932.95501986,0.8157361535995034,365,23209.655396928,广电网络,影视音像,-0.0002441281790523608
603699,2023-11-01,2024-11-01 00:00:00,2400,13.13467138984,21.03765894234,18967.170125999997,0.6016890196897624,366,31523.211335615997,纽威股份,机械基件,-0.00024456936066132143
688636,2025-08-01,2025-11-03 00:00:00,10200,35.89143251693999,37.75322886012,18990.322700436038,0.05187300178952947,94,366092.6116727879,智明达,元器件,-0.0002448678980967886
603129,2019-11-01,2020-05-07 00:00:00,1800,27.07066357996,37.65222752256,19046.81509667999,0.3908867586989395,188,48727.194443928005,春风动力,摩托车,-0.00024559633091727936
300345,2015-05-05,2016-05-04 00:00:00,8200,8.22294625152,10.56511614816,19205.793152447997,0.2848334191904822,365,67428.159262464,华民股份,电气设备,-0.0002476462498667099
603707,2019-11-01,2020-05-07 00:00:00,2800,18.14409068472,25.02127004364,19256.102204976007,0.3790313594889383,188,97504.80195456,健友股份,生物制药,-0.0002482949524791985
601002,2010-11-02,2011-11-01 00:00:00,4800,8.28665335498,12.3015007854,19271.267666016,0.4844956411754826,364,39775.936103904,晋亿实业,机械基件,-0.00024849050126618397
600336,2013-05-03,2013-11-01 00:00:00,9500,3.6423866478999996,5.6726343873000005,19287.353524300008,0.5573948994598172,182,34602.67315505,澳柯玛,家用电器,-0.0002486979179788551
600600,2007-05-09,2007-11-01 00:00:00,1500,15.078234771599998,27.9370105245,19288.16362935,0.852803789547012,176,22617.352157399997,青岛啤酒,啤酒,-0.00024870836375821115
000159,2006-11-01,2007-05-09 00:00:00,8500,2.405197175557647,4.6820604528,19353.337856560003,0.9466430862220103,189,26404.649891619996,国际实业,石油贸易,-0.00024954874315980127
300103,2020-05-07,2020-11-03 00:00:00,6000,9.05301453056,12.27874384512,19354.375887359995,0.3563154906767241,180,54318.08718336,达刚控股,专用机械,-0.0002495621278939189
002821,2019-11-01,2020-05-07 00:00:00,500,85.48541251249999,124.25447739375,19384.532440625,0.4535167315895101,188,73585.41189999999,凯莱英,生物制药,-0.00024995097709507947
000965,2008-11-03,2009-11-03 00:00:00,3300,2.18889136466,8.08647542001,19462.027382655,2.6943246935720224,365,16218.791489901,天保基建,区域地产,-0.00025095022412565163
603679,2023-05-05,2023-11-01 00:00:00,5300,12.96444914765,16.6535742555,19552.363071605,0.2845570271312845,180,68711.580482545,华体科技,电气设备,-0.0002521150442619521
600533,2006-11-01,2007-05-09 00:00:00,5300,2.90157852985,6.597982413,19590.940580695,1.2739286030425272,189,39315.586125816,栖霞建设,区域地产,-0.0002526124762284169
603032,2021-11-02,2022-11-01 00:00:00,1000,32.71291925902,52.4008229238,19687.903664780002,0.601838787571715,364,32712.919259019996,德新科技,专用机械,-0.00025386275232784996
300308,2016-11-01,2017-05-03 00:00:00,5600,13.235392019849998,16.77461446413,19819.645687968008,0.26740593999573226,183,74118.19531115999,中际旭创,通信设备,-0.00025556148029671827
603708,2019-11-01,2020-05-07 00:00:00,2200,22.77277888886,31.78801748268,19833.524906404004,0.395877843359296,188,50100.113555492,家家悦,超市连锁,-0.0002557404438193113
000680,2014-11-03,2015-05-05 00:00:00,16100,7.466070136866955,8.698563329399999,19843.140399782,0.16507924114549555,183,67657.4836938,山推股份,工程机械,-0.0002558644293718359
000733,2009-05-05,2009-11-03 00:00:00,3800,6.156936785999999,11.398344246,19917.348348000007,0.8513011652025109,182,31781.273867342996,振华科技,元器件,-0.0002568212927484546
000810,2006-11-01,2007-05-09 00:00:00,6100,2.48807363805,5.7809052081,20086.272577305,1.323446187320533,189,18391.58740419,创维数字,家用电器,-0.0002589994611566504
300184,2014-08-01,2014-11-03 00:00:00,43200,3.6488160709000006,4.1151978728100005,20147.693842511995,0.12781729548646847,94,157628.85426288002,力源信息,元器件,-0.0002597914485465928
600351,2006-05-09,2007-05-09 00:00:00,16600,0.7980767694899998,2.0146653379800004,20195.37023693401,1.5244004273767358,365,13248.074373533997,亚宝药业,中成药,-0.0002604062047397924
688333,2025-11-03,2026-05-07 00:00:00,1200,75.19414804901999,92.08301006475,20266.634418876016,0.2246034093599938,185,90232.97765882398,铂力特,机械基件,-0.0002613251101589892
300991,2025-11-03,2026-05-07 00:00:00,2300,40.5405,49.43052,20447.046,0.2192873792873793,185,93243.15000000001,创益通,元器件,-0.0002636514005206129
603050,2023-11-01,2024-11-01 00:00:00,3500,9.12355362919,14.96726030745,20452.973373909994,0.6405077358852342,366,31932.437702165003,科林电气,电气设备,-0.00026372783016393543
603110,2023-05-05,2023-11-01 00:00:00,2700,25.301003227499997,32.903021082959995,20525.448209741993,0.3004630997081279,180,68312.70871425,东方材料,染料涂料,-0.0002646623461800684
600160,2006-11-01,2007-05-09 00:00:00,13200,1.1612346345599998,2.71971060696,20571.882835680004,1.3420853340208185,189,66177.71688528,巨化股份,化工原料,-0.00026526109057381644
601038,2023-11-01,2024-05-07 00:00:00,3000,10.871339519039998,17.73009279936,20576.25984096001,0.6309023159756555,188,32614.01855711999,一拖股份,农用机械,-0.000265317529218898
688336,2023-05-05,2024-05-07 00:00:00,5300,12.865797945,16.7600566665,20639.57122394999,0.3026830312544597,368,68188.7291085,三生国健,生物制药,-0.0002661338884521195
300463,2019-11-01,2020-05-07 00:00:00,2000,24.25198693918,34.602837525000005,20701.701171640012,0.4268042289391891,188,48503.97387836,迈克生物,医疗保健,-0.0002669350138431782
000601,2006-11-01,2007-05-09 00:00:00,6500,2.3659724088,5.557481435520001,20744.808673680007,1.3489206445728188,189,33438.5476425,韶能股份,水力发电,-0.00026749085713153345
300267,2014-08-01,2014-11-03 00:00:00,18100,8.671919255999999,9.82777087152,20920.914240912025,0.1332867132867135,94,156961.73853359997,尔康制药,化学制药,-0.0002697616242359943
000952,2007-05-09,2007-11-01 00:00:00,1800,12.464410518559998,24.15391242948,21041.103439656003,0.9378303044106155,176,31555.409421536002,广济药业,化学制药,-0.00027131138602438666
600436,2006-08-01,2007-05-09 00:00:00,4700,3.247375131,7.734116441699999,21087.68416028999,1.381651681651681,281,65188.833790079996,片仔癀,中成药,-0.000271912014214513
600071,2006-05-09,2007-05-09 00:00:00,3300,4.988798269,11.38067835957,21093.204298881,1.2812464537378951,365,93231.138,凤凰光学,元器件,-0.00027198319282244426
000859,2009-05-05,2009-11-03 00:00:00,7100,3.30749227809,6.27991291089,21104.186492880002,0.898693143591103,182,61944.57321052001,国风新材,塑料,-0.00027212480109332243
002747,2020-11-03,2021-05-07 00:00:00,3500,23.905117296059995,29.96776907316,21219.281219850018,0.2536131365521157,185,93296.203,埃斯顿,机械基件,-0.0002736088729713914
000926,2006-11-01,2007-05-09 00:00:00,4900,3.7764646905699992,8.13579198408,21360.70373819901,1.1543408056734745,189,29467.896045588,福星股份,区域地产,-0.00027543242464862945
002695,2019-11-01,2020-05-07 00:00:00,3400,14.896909657629998,21.19439186253,21411.439496660012,0.42273749050189857,188,50649.492835941994,煌上煌,食品,-0.00027608662935745237
000897,2006-11-01,2007-05-09 00:00:00,4000,3.8070320287999992,9.20158664256,21578.218455040005,1.4169974334207005,189,83870.93969254,津滨发展,区域地产,-0.0002782371358880414
600392,2017-05-03,2017-11-01 00:00:00,6600,11.261146219959999,14.5359197298,21613.505164944007,0.2908028584191169,182,58676.86672847999,盛和资源,小金属,-0.00027869213513272227
603899,2017-11-01,2018-05-03 00:00:00,3700,19.816727931,25.6674666402,21647.733224040006,0.2952424199177446,183,73321.8933447,晨光股份,文教休闲,-0.000279133483761652
002410,2020-05-07,2020-11-03 00:00:00,1500,35.10411669765,49.547361221820005,21664.866786255006,0.41144019228767226,180,52656.175046475,广联达,软件服务,-0.000279354409937193
300411,2020-05-07,2020-11-03 00:00:00,5600,9.709699999999998,13.59639,21765.464000000007,0.4002894013203293,180,54374.31999999999,金盾股份,专用机械,-0.00028065154578226035
603871,2023-11-01,2024-11-01 00:00:00,4000,8.125068541589998,13.58763828048,21850.278955560007,0.6723106040187359,366,32500.27416635999,嘉友国际,仓储物流,-0.0002817451796410822
002052,2012-11-01,2013-11-01 00:00:00,3300,6.65184332813,13.27671,21862.060017171,0.9959444841182716,365,366446.07999999996,同洲电子,家用电器,-0.0002818970887918396
000636,2006-11-01,2007-05-09 00:00:00,5100,5.576612356609411,9.8744160996,21918.799089252,0.7706836100767922,189,42287.314157088,风华高科,元器件,-0.000282628702337307
002256,2013-05-03,2013-11-01 00:00:00,30700,1.13126589576,1.84686213915,21968.804672073,0.6325623764245565,182,34729.862999831996,兆新股份,新型电力,-0.00028327349190469033
000410,2006-08-01,2007-05-09 00:00:00,1900,10.161886456827366,21.73309986528,21985.305476060003,1.138687531848813,281,14724.652442499999,沈阳机床,机床制造,-0.00028348625907315513
600851,2012-02-01,2012-05-03 00:00:00,40000,5.736376245599999,6.2861811264,21992.195232000035,0.09584533113944893,92,229455.04982399996,海欣股份,化学制药,-0.0002835750980087566
300138,2014-11-03,2015-05-05 00:00:00,13400,4.637029717319999,6.28108357905,22030.32174718201,0.3545489164301048,183,62136.198212087984,晨光生物,食品,-0.00028406671470119707
002909,2020-05-07,2020-11-03 00:00:00,10800,5.093424976639999,7.1452152324,22159.33476220801,0.4028311529413189,180,64350.89591931,集泰股份,化工原料,-0.0002857302538792765
002270,2023-11-01,2024-05-07 00:00:00,2800,11.382729358,19.30281601185,22176.242630779994,0.6957985562824269,188,31871.642202400002,华明装备,电气设备,-0.00028594826988162823
002028,2020-05-07,2020-08-03 00:00:00,2800,19.32069907768,27.50198324724,22907.595674767996,0.4234465914854668,88,54097.957417504,思源电气,电气设备,-0.00029537859318223847
300161,2014-11-03,2015-05-05 00:00:00,3800,23.13997731835263,29.1846917943,22969.915008600005,0.2612238721233846,183,61576.26549074,华中数控,机床制造,-0.0002961821605848022
600255,2014-05-06,2015-05-05 00:00:00,5600,3.9765666097299994,8.084866760279999,23006.480843079993,1.0331274573642673,364,18732.770144087997,鑫科材料,小金属,-0.0002966536533115195
600988,2009-05-05,2009-11-03 00:00:00,15300,1.5428264151299995,3.06229756707,23247.908624682004,0.9848620279242295,182,54363.48910492499,赤峰黄金,黄金,-0.0002997667080160453
300726,2020-11-03,2021-05-07 00:00:00,1900,43.78763011623,56.03424642324,23268.570983319,0.27968209913399167,185,83196.497220837,宏达电子,元器件,-0.0003000331357334135
300363,2020-05-07,2020-11-03 00:00:00,2200,24.8128048168,35.426171367,23349.406410440006,0.427737477828948,180,64642.447030161,博腾股份,化学制药,-0.0003010754561532988
600320,2006-11-01,2007-11-01 00:00:00,3300,7.658385264529999,14.74723074726,23393.190093009,0.9256318711938096,365,77840.05759129599,振华重工,专用机械,-0.00030164001835114715
002475,2019-11-01,2020-05-07 00:00:00,2100,23.74580691483,34.918021435590006,23461.65049359602,0.4704920982821017,188,49866.194521143,立讯精密,元器件,-0.00030252277082771367
000506,2009-05-05,2009-08-03 00:00:00,6400,3.66619188936,7.334215043399999,23475.348185855994,1.0004995004995,90,38313.356681599995,招金黄金,黄金,-0.0003026993936879666
600984,2019-05-07,2020-05-07 00:00:00,8100,8.279403230493456,11.20187607084,23672.030006807003,0.35298109766932595,366,39393.216579716995,建设机械,工程机械,-0.00030523547824270753
600884,2025-11-03,2026-05-07 00:00:00,6900,13.533519999999998,16.97301,23732.481000000007,0.25414600192706716,185,93381.28799999999,杉杉股份,电气设备,-0.0003060149546041437
603520,2019-11-01,2020-05-07 00:00:00,2300,21.21718599,31.53632654556,23734.023277788,0.48635764235764234,188,48799.527777,司太立,化学制药,-0.00030603484127622317
600189,2010-08-03,2010-11-02 00:00:00,13500,5.69881180869,7.46342463447,23822.273148029995,0.3096457445899825,91,76933.95941731501,泉阳泉,软饮料,-0.00030717276613270684
002321,2014-11-03,2015-05-05 00:00:00,8400,7.419069908249999,10.26085269618,23870.97541861201,0.3830376075537367,183,62320.18722929999,华英农业,农业综合,-0.00030780075033382236
000031,2009-05-05,2009-11-03 00:00:00,3700,6.351027883199999,12.82973073669,23971.200557913002,1.0201030404271618,182,42059.905183295996,大悦城,全国地产,-0.00030909308852018335
002162,2009-05-05,2009-11-03 00:00:00,7000,3.3730438341600006,6.833675084399999,24224.41875167999,1.0259668775107427,182,23611.306839120003,悦心健康,陶瓷,-0.00031235817294479737
600328,2006-11-01,2007-05-09 00:00:00,5800,2.639024388,6.858728156250001,24474.281855850004,1.5989635364635366,189,39459.415379383994,中盐化工,化工原料,-0.00031557999566446317
002590,2014-08-01,2014-11-03 00:00:00,27400,5.758220307839999,6.6526015392,24506.045739264016,0.155322510002313,94,157775.23643481598,万安科技,汽车配件,-0.0003159895703457192
002105,2014-05-06,2015-05-05 00:00:00,5100,3.6378048006299992,8.504156420909998,24818.393263428,1.3377165315294648,364,18552.804483212996,信隆健康,摩托车,-0.00032001708914696707
600215,2016-11-01,2017-05-03 00:00:00,9300,8.03203416015,10.7196027669,24994.388042775,0.33460622218018665,183,74697.91768939499,派斯林,专用机械,-0.0003222864277134844
000755,2006-05-09,2007-05-09 00:00:00,2800,8.94583769937,17.87272590348,24995.286971508,0.9978817528445285,365,13121.580856384,山西高速,路桥,-0.0003222980188166405
301528,2025-05-07,2025-11-03 00:00:00,1900,32.27643595175999,45.44185332933,25014.293017383017,0.40789563622349445,180,61325.22830834398,多浦乐,电器仪表,-0.00032254308945487873
002107,2014-11-03,2015-08-03 00:00:00,11500,10.593289802051476,12.77844412464,25129.274709768022,0.2062772154279544,273,97467.824454,沃华医药,中成药,-0.00032402570382526443
301061,2023-11-01,2024-11-01 00:00:00,1600,19.5335971831,35.34864651945,25304.07893816,0.8096332277207396,366,31253.75549296,匠心家居,家居用品,-0.0003262796910091574
601155,2017-05-03,2017-11-01 00:00:00,4600,12.82595291978,18.33278062824,25331.40745891599,0.429350375983951,182,63406.0221795,新城控股,区域地产,-0.0003266320745647807
300482,2019-11-01,2020-11-03 00:00:00,1400,35.56609098041999,53.69830119675,25385.094302862013,0.5098173489549986,368,49792.52737258799,万孚生物,医疗保健,-0.0003273243316074802
600416,2006-11-01,2007-05-09 00:00:00,3700,4.16229966152,11.02793754348,25402.860163252,1.649481882679439,189,38894.79578985,湘电股份,电气设备,-0.00032755341085801223
600418,2006-11-01,2007-05-09 00:00:00,5400,2.83475099908,7.53965461818,25406.479543139998,1.6597237713742565,189,32792.759999999995,江淮汽车,汽车整车,-0.0003276000804149001
600126,2014-11-03,2015-05-05 00:00:00,16000,5.197274242785625,6.7966358607,25589.785886630012,0.3077308495187572,183,67929.904934892,杭钢股份,普钢,-0.0003299636968603003
300760,2020-05-07,2020-11-03 00:00:00,200,235.9874626109,364.58306625573,25719.120728965998,0.5449255745287644,180,47197.49252218,迈瑞医疗,医疗保健,-0.00033163138579287257
600219,2024-08-01,2024-11-01 00:00:00,104300,3.4143073491756377,3.663684648,26010.05226738097,0.07303891340789015,92,334593.556956659,南山铝业,铝,-0.00033538275934378664
600259,2010-05-05,2011-05-04 00:00:00,600,20.587916349,64.22365390815,26181.44253549,2.1194829442402257,364,12352.7498094,中稀有色,小金属,-0.00033759272572340694
300283,2014-11-03,2015-05-05 00:00:00,11200,5.540634098999999,7.8949943028,26368.83428256001,0.4249261297050688,183,74516.58434219999,温州宏丰,电气设备,-0.0003400090207990385
600732,2006-05-09,2007-05-09 00:00:00,9000,1.4746944212,4.406808879900001,26389.030128300008,1.9882861266363627,365,467700.57253919996,爱旭股份,电气设备,-0.00034026943313508203
000989,2006-05-09,2007-05-09 00:00:00,6000,2.20050483653,6.61413906018,26481.8053419,2.005737115583853,365,13203.02901918,九芝堂,中成药,-0.00034146570935998205
002451,2013-11-01,2014-05-06 00:00:00,6900,3.8547708199,7.7077461384,26585.52969765,0.9995342131909033,186,58508.041882289996,摩恩电气,电气设备,-0.0003428031676735979
000786,2006-11-01,2007-05-09 00:00:00,9600,1.5994631452799997,4.36929321312,26590.368651264,1.731724845310592,189,72998.09619102,北新建材,其他建材,-0.00034286556284292383
300030,2020-05-07,2020-11-03 00:00:00,5700,9.60971107096,14.27678319573,26602.311111189,0.48566206520751964,180,54775.353104472,阳普医疗,医疗保健,-0.0003430195531202914
600378,2006-11-01,2007-05-09 00:00:00,4200,3.62766609205,9.96167829006,26602.851231642,1.7460295510358392,189,41636.216622,昊华科技,化工原料,-0.00034302651762332443
300865,2025-05-07,2025-11-03 00:00:00,2700,23.06551996749,32.94762653286,26681.687726498996,0.42843632310472346,180,62276.903912223,大宏立,专用机械,-0.00034404306310775203
688392,2025-11-03,2026-05-07 00:00:00,800,108.1268892704,141.685075098,26846.54866208,0.31035930150250457,185,86501.51141632,骄成超声,专用机械,-0.00034616883797797385
300253,2019-11-01,2020-05-07 00:00:00,3900,12.71450512332,19.61181277578,26899.499844593993,0.5424755101014092,188,49586.569980948,卫宁健康,软件服务,-0.0003468516091435025
000868,2014-11-03,2015-05-05 00:00:00,10000,8.122187990917,10.81755815346,26953.70162543,0.3318527182031761,183,61981.14612690001,安凯客车,汽车整车,-0.00034755050596351866
603267,2020-11-03,2021-05-07 00:00:00,1000,82.69310902852999,110.03856552576,27345.456497230018,0.33068603682315967,185,82693.10902852999,鸿远电子,元器件,-0.0003526019310256449
300687,2020-05-07,2020-11-03 00:00:00,4800,11.40292637484,17.10983967336,27393.183832896,0.500477957229648,180,54734.046599232,赛意信息,软件服务,-0.00035321734407315567
688596,2022-05-06,2022-11-01 00:00:00,1000,15.217167965999998,42.6606811155,27443.5131495,1.803457332587611,179,15217.167965999997,正帆科技,专用机械,-0.00035386630797776513
000932,2006-11-01,2007-05-09 00:00:00,8000,1.91060995125,5.40003649806,27915.41237448,1.8263416583416583,189,73274.031806976,华菱钢铁,普钢,-0.0003599511425093923
688202,2021-02-02,2022-05-06 00:00:00,700,135.7676053734,175.71590376444,27963.808873727998,0.2942402812598093,458,95037.32376137999,美迪西,医疗保健,-0.0003605751839874146
000661,2010-08-03,2010-11-02 00:00:00,4600,16.617267466799998,22.6980975816,27971.818528080006,0.36593441893795253,91,76439.43034728,长春高新,生物制药,-0.00036067846328690815
600489,2006-11-01,2007-05-09 00:00:00,9500,1.6192816639999998,4.5653308992,27987.4677344,1.8193556443556447,189,38585.3803335,中金黄金,黄金,-0.00036088024965562387
301004,2024-05-07,2024-11-01 00:00:00,1200,55.5771521305,78.945627348,28042.170261000007,0.4204691014506967,178,66692.5825566,嘉益股份,家居用品,-0.00036158560326758854
603893,2024-11-01,2026-05-07 00:00:00,300,86.94127942499999,180.87894,28181.298172500003,1.080472488974992,552,26082.383827499998,瑞芯微,半导体,-0.0003633795674773077
002041,2009-11-03,2010-05-05 00:00:00,5700,5.42527509524,10.37703499758,28225.031443337994,0.9127205193123846,183,54750.309790176005,登海种业,种植业,-0.00036394347964857117
600703,2009-05-05,2010-05-05 00:00:00,8400,3.23206595712,6.60205508625,28307.908684692,1.0426733779074544,365,73169.63409755999,三安光电,半导体,-0.0003650121279391002
300199,2025-05-07,2026-05-07 00:00:00,4300,14.364349999999998,20.95902,28357.081000000002,0.4590997852321894,365,61766.704999999994,翰宇药业,化学制药,-0.00036564617306218526
003015,2024-05-07,2025-05-07 00:00:00,6600,10.229923503799998,14.55249425868,28528.966982208007,0.42254184532996186,365,67517.49512508,日久光电,元器件,-0.000367862531353696
600675,2006-11-01,2007-05-09 00:00:00,8500,2.41465167944,5.795282476440001,28735.361774500005,1.4000490529483027,189,15382.48447736,中华企业,区域地产,-0.00037052385837609063
002901,2019-11-01,2020-05-07 00:00:00,900,51.6670519365,83.680181055,28811.816206650004,0.6196043303930885,188,46500.34674285,大博医疗,医疗保健,-0.0003715096887064159
002407,2015-11-03,2016-05-04 00:00:00,2200,12.112934133299998,25.262674737300003,28929.42932880001,1.0855949895615873,183,91493.93661408,多氟多,化工原料,-0.00037302623365742993
601208,2021-05-07,2021-11-02 00:00:00,5900,10.796729944,15.7082324436,28977.864747639996,0.45490648789723953,179,63700.706669600004,东材科技,化工原料,-0.0003736507769783558
002480,2014-11-03,2015-05-05 00:00:00,5500,11.21466700354,16.5001347486,29070.07259783,0.47129957076671114,183,74717.96790457999,新筑股份,运输设备,-0.0003748397374199565
600728,2014-11-03,2015-05-05 00:00:00,10700,9.35910408704299,12.0763803312,29074.85581248,0.29033508110235506,183,62132.42795759999,佳都科技,软件服务,-0.0003749014138714822
000607,2014-05-06,2015-05-05 00:00:00,4500,7.6284330013002215,14.12696395494,29243.389291379008,0.8518828116511141,364,68572.085878296,华媒控股,广告包装,-0.0003770745438065513
000712,2014-11-03,2015-05-05 00:00:00,3400,34.4168721720353,43.0553969046,29370.984090719994,0.2509967985871695,183,61486.996735164,锦龙股份,证券,-0.00037871979601292855
000927,2006-11-01,2007-05-09 00:00:00,4200,3.65243763885,10.74991687245,29809.412781119998,1.9432170882552562,189,15340.23808317,中国铁物,仓储物流,-0.00038437304970308895
300012,2019-05-07,2020-05-07 00:00:00,4300,9.173743859279998,16.1422160256,29964.430315176007,0.7596105007085867,366,64032.13456639999,华测检测,电器仪表,-0.00038637190029300393
603486,2020-11-03,2022-05-06 00:00:00,1200,67.108933892,92.2120181775,30123.701142600003,0.37406471582306744,549,80530.7206704,科沃斯,家用电器,-0.00038842559434310844
601882,2020-11-03,2021-05-07 00:00:00,7300,11.335736912499998,15.47893991565,30245.38192299502,0.3654992203092913,185,82750.87946124999,海天精工,机床制造,-0.0003899945891097651
002196,2025-11-03,2026-05-07 00:00:00,8500,11.00099,14.5854,30467.485,0.3258261301937371,185,93508.415,方正电机,纺织机械,-0.0003928584642784472
002916,2019-11-01,2020-05-07 00:00:00,600,76.464963575,127.364526981,30539.7380436,0.6656586366653481,188,45878.978145,深南电路,元器件,-0.00039379012042755626
600006,2014-11-03,2015-05-05 00:00:00,11800,5.255063813999999,7.8944492484,31144.748125920014,0.5022556390977446,183,62009.753005199986,东风股份,汽车整车,-0.0004015913331569042
603103,2025-11-03,2026-05-07 00:00:00,5900,15.914136718479998,21.25872,31533.04136096801,0.33583871849697644,185,93893.406639032,横店影视,影视音像,-0.00040659812265760194
000837,2014-11-03,2015-05-05 00:00:00,5600,11.06102264267,16.75213651458,31870.237682695988,0.5145196837366053,183,61941.726798952004,秦川机床,机床制造,-0.0004109460505917388
002289,2025-05-07,2025-11-03 00:00:00,6300,29.36130639346667,34.4655,32156.41972115997,0.17384082091350983,180,112980.868,宇顺电子,元器件,-0.00041463618242031065
603009,2024-05-07,2024-11-01 00:00:00,3700,18.11462068416,26.854076043,32335.984827708002,0.48245312508707716,178,67024.09653139199,北特科技,汽车配件,-0.00041695155804112263
300148,2014-11-03,2015-05-05 00:00:00,5000,12.4076900948,18.90966444696,32509.871760800008,0.5240277845821557,183,62038.450474,天舟文化,出版业,-0.0004191937172968871
688018,2024-08-01,2024-11-01 00:00:00,5900,55.92386269469999,61.45428073347,32629.46642874305,0.09889191790920648,92,329950.78989872994,乐鑫科技,半导体,-0.00042073581299608884
603456,2020-05-07,2020-11-03 00:00:00,2900,18.74326767313,29.99616981399,32633.416208494004,0.6003703482820102,180,54355.476252076995,九洲药业,医疗保健,-0.0004207867428449818
300175,2014-11-03,2015-05-05 00:00:00,8600,9.579690145024998,13.3834679352,32712.488995505024,0.39706689178776955,183,61712.97356223999,朗源股份,食品,-0.00042180633516352616
601567,2023-11-01,2024-05-07 00:00:00,2100,14.9920042272,30.575022871500003,32724.339153030007,1.03942197508374,188,31483.20887712,三星电气,电气设备,-0.00042195913526129345
600379,2009-08-03,2009-11-03 00:00:00,23000,5.809143890549998,7.2423874629,32964.60216405005,0.24672199541855488,92,157746.50555663998,宝光股份,电气设备,-0.0004250571710043897
300061,2013-11-01,2014-11-03 00:00:00,8900,2.9617305717999995,6.68639954736,33149.553882484004,1.2575988548804165,367,26359.402089019997,旗天科技,互联网,-0.00042744200349284825
601218,2014-05-06,2015-05-05 00:00:00,5000,3.74284901991,10.45725524703,33572.031135599995,1.7939292211368585,364,18714.24509955,吉鑫科技,电气设备,-0.0004328895737419753
603160,2019-05-07,2020-05-07 00:00:00,300,116.8075705797,229.4755865082,33800.40477855,0.9645609044802836,366,35042.27117391,汇顶科技,半导体,-0.00043583430379274954
600962,2006-11-01,2007-05-09 00:00:00,3400,4.527527204199999,14.4890140824,33869.055385880005,2.200204753923763,189,93669.576,国投中鲁,软饮料,-0.0004367195088619388
603000,2023-05-05,2023-11-01 00:00:00,3200,21.456857822400003,32.0593363722,33927.931359359995,0.49413006496838885,180,68661.94503168,人民网,互联网,-0.0004374786763654019
600963,2006-08-01,2007-05-09 00:00:00,6200,2.45802393837,7.95220980003,34063.952342292,2.235204375309454,281,59154.69467107199,岳阳林纸,造纸,-0.0004392325787457366
300045,2014-11-03,2015-05-05 00:00:00,5500,11.166448042749998,17.45832135285,34605.30320555001,0.5634623728164934,183,68148.07999999999,华力创通,IT设备,-0.0004462129471212475
300972,2024-11-01,2025-05-07 00:00:00,400,71.81795052432,159.19197212654998,34949.608640891995,1.2166042189221504,187,28727.180209727998,万辰集团,食品,-0.0004506525424659625
600095,2014-11-03,2015-05-05 00:00:00,9400,7.117186709398723,10.84297091526,35022.371535096005,0.5234911430581313,183,61977.401205719994,湘财股份,证券,-0.0004515907728080286
300015,2017-11-01,2018-11-01 00:00:00,15800,4.663906407159999,6.885399688020001,35099.59383758803,0.4763160078533264,365,83331.76051200001,爱尔眼科,医疗保健,-0.0004525865043285352
300122,2017-11-01,2019-11-01 00:00:00,4100,21.584687652820975,30.31191673101,35781.63922057501,0.4043250112562289,730,72967.27022184599,智飞生物,生物制药,-0.0004613810373111056
000737,2020-11-03,2021-05-07 00:00:00,23800,4.739739082019117,6.24331668375,35785.14692119501,0.3172279266246787,185,83793.01575645,北方铜业,铜,-0.00046142626683624437
000932,2014-11-03,2015-05-05 00:00:00,46400,1.8115807096456034,2.5844958570600003,35863.262840028015,0.4266523391969663,183,73274.031806976,华菱钢铁,普钢,-0.0004624335209600565
002507,2017-11-01,2018-08-01 00:00:00,6500,14.505865905145997,20.02516614864,35875.45158271102,0.3804874717293516,273,73402.5657365,涪陵榨菜,食品,-0.00046259068689390143
688345,2025-11-03,2026-05-07 00:00:00,2400,39.06107696491,54.18014573988,36285.76505992799,0.38706226120063225,185,93746.584715784,博力威,电气设备,-0.00046788141313967483
300170,2024-11-01,2025-05-07 00:00:00,3600,9.50846929032,19.64609336088,36495.44665401599,1.0661678300712927,187,34230.489445152,汉得信息,软件服务,-0.00047058512134010125
600606,2014-11-03,2015-11-03 00:00:00,9900,6.287009728999999,9.997747245,36736.3014084,0.5902229638493375,365,62241.39631709999,绿地控股,全国地产,-0.00047369078723019577
600010,2006-11-01,2007-05-09 00:00:00,19900,0.7741798864799999,2.6389934848800003,37109.79060816001,2.4087600710977344,189,67545.99150499198,包钢股份,普钢,-0.0004785066882946355
600545,2009-11-03,2010-05-05 00:00:00,5700,5.38316455677,11.94474687642,37401.019222005,1.2189079955577418,183,58967.25586751999,卓郎智能,纺织机械,-0.0004822618924405991
