date,cash,stock_value,total_value
2006-08-11,177091.93782185725,1044204.0976899998,1221296.0355118571
2006-08-14,177091.93782185725,1020712.4484420001,1197804.3862638574
2006-08-15,177091.93782185725,1038622.1876579997,1215714.125479857
2006-08-16,177091.93782185725,1052918.564911,1230010.5027328571
2006-08-17,177091.93782185725,1042773.426042,1219865.3638638572
2006-08-18,177091.93782185725,1038383.9161329995,1215475.8539548567
2006-08-21,177091.93782185725,1046489.6782160002,1223581.6160378575
2006-08-22,177091.93782185725,1058068.4240839996,1235160.3619058568
2006-08-23,177091.93782185725,1055573.861469,1232665.7992908573
2006-08-24,177091.93782185725,1063333.125008,1240425.0628298572
2006-08-25,177091.93782185725,1066225.49742,1243317.435241857
2006-08-28,177091.93782185725,1086343.6431150003,1263435.5809368575
2006-08-29,177091.93782185725,1089643.7354579999,1266735.673279857
2006-08-30,177091.93782185725,1097823.1946989999,1274915.132520857
2006-08-31,177091.93782185725,1105745.8960070002,1282837.8338288574
2006-09-01,177091.93782185725,1083617.979188,1260709.9170098573
2006-09-04,177091.93782185725,1104745.9974669998,1281837.935288857
2006-09-05,177091.93782185725,1106122.9113329998,1283214.849154857
2006-09-06,177091.93782185725,1111677.048571,1288768.9863928573
2006-09-07,177091.93782185725,1097062.3779129996,1274154.3157348568
2006-09-08,177091.93782185725,1100336.322005,1277428.2598268571
2006-09-11,177091.93782185725,1104413.170254,1281505.1080758572
2006-09-12,177091.93782185725,1107224.440186,1284316.3780078571
2006-09-13,177091.93782185725,1093011.9358660004,1270103.8736878575
2006-09-14,177091.93782185725,1093165.672306,1270257.6101278572
2006-09-15,177091.93782185725,1108797.9159989997,1285889.853820857
2006-09-18,177091.93782185725,1126744.44399,1303836.3818118572
2006-09-19,177091.93782185725,1130414.4109999998,1307506.348821857
2006-09-20,177091.93782185725,1137686.524695,1314778.462516857
2006-09-21,177091.93782185725,1138704.2953080004,1315796.2331298576
2006-09-22,177091.93782185725,1125452.0027180007,1302543.9405398578
2006-09-25,177091.93782185725,1128619.1712489994,1305711.1090708566
2006-09-26,177091.93782185725,1127782.963853,1304874.9016748571
2006-09-27,177091.93782185725,1135882.9975209998,1312974.935342857
2006-09-28,177091.93782185725,1145475.0302539999,1322566.968075857
2006-09-29,177091.93782185725,1152576.1880509995,1329668.1258728567
2006-10-09,177091.93782185725,1174055.689539,1351147.627360857
2006-10-10,177091.93782185725,1177330.4277430007,1354422.3655648578
2006-10-11,177091.93782185725,1180446.479244,1357538.4170658572
2006-10-12,177091.93782185725,1161046.429308,1338138.3671298572
2006-10-13,177091.93782185725,1165330.6556189999,1342422.593440857
2006-10-16,177091.93782185725,1156552.754685,1333644.6925068572
2006-10-17,177091.93782185725,1152891.1600390004,1329983.0978608576
2006-10-18,177091.93782185725,1166435.833954,1343527.771775857
2006-10-19,177091.93782185725,1168625.0857309997,1345717.0235528569
2006-10-20,177091.93782185725,1165602.614987,1342694.552808857
2006-10-23,177091.93782185725,1122081.6998959996,1299173.6377178568
2006-10-24,177091.93782185725,1143500.0437530007,1320591.9815748578
2006-10-25,177091.93782185725,1141324.9321690002,1318416.8699908573
2006-10-26,177091.93782185725,1138115.6560839997,1315207.5939058568
2006-10-27,177091.93782185725,1120750.4313890003,1297842.3692108574
2006-10-30,177091.93782185725,1126232.6767890004,1303324.6146108576
2006-10-31,177091.93782185725,1142870.8500750002,1319962.7878968574
2006-11-01,13249.028497064135,1316563.917871,1329812.946368064
2006-11-02,13249.028497064135,1315274.1605699998,1328523.1890670639
2006-11-03,13249.028497064135,1317699.3439440003,1330948.3724410643
2006-11-06,13249.028497064135,1317967.7079069996,1331216.7364040636
2006-11-07,13249.028497064135,1310316.4774859997,1323565.5059830637
2006-11-08,13249.028497064135,1305578.1858909999,1318827.2143880639
2006-11-09,13249.028497064135,1315007.6564170006,1328256.6849140646
2006-11-10,13249.028497064135,1284872.8751039999,1298121.9036010639
2006-11-13,13249.028497064135,1248272.924501,1261521.952998064
2006-11-14,13249.028497064135,1263738.805808,1276987.834305064
2006-11-15,13249.028497064135,1289534.394245,1302783.422742064
2006-11-16,13249.028497064135,1280554.1088140002,1293803.1373110642
2006-11-17,13249.028497064135,1295403.5701010001,1308652.5985980642
2006-11-20,13249.028497064135,1293420.7301220007,1306669.7586190647
2006-11-21,13249.028497064135,1303276.6773630003,1316525.7058600644
2006-11-22,13249.028497064135,1318266.5396009996,1331515.5680980636
2006-11-23,13249.028497064135,1320180.9787569998,1333430.0072540639
2006-11-24,13249.028497064135,1344196.09537,1357445.123867064
2006-11-27,13249.028497064135,1372909.3201219998,1386158.3486190639
2006-11-28,13249.028497064135,1377215.115826,1390464.144323064
2006-11-29,13249.028497064135,1398133.8279069995,1411382.8564040635
2006-11-30,13249.028497064135,1425154.125275,1438403.153772064
2006-12-01,13249.028497064135,1434603.447037,1447852.475534064
2006-12-04,13249.028497064135,1454406.0785579996,1467655.1070550636
2006-12-05,13249.028497064135,1463923.2837740001,1477172.3122710641
2006-12-06,13249.028497064135,1435737.6247149995,1448986.6532120635
2006-12-07,13249.028497064135,1415066.6831419996,1428315.7116390637
2006-12-08,13249.028497064135,1366466.609581,1379715.638078064
2006-12-11,13249.028497064135,1408540.0889350004,1421789.1174320644
2006-12-12,13249.028497064135,1405667.9389990002,1418916.9674960643
2006-12-13,13249.028497064135,1412513.5446800005,1425762.5731770645
2006-12-14,13249.028497064135,1443414.4221769997,1456663.4506740638
2006-12-15,13249.028497064135,1473277.239193,1486526.267690064
2006-12-18,13249.028497064135,1510669.3064519996,1523918.3349490636
2006-12-19,13249.028497064135,1515166.124568,1528415.153065064
2006-12-20,13249.028497064135,1531071.025957,1544320.054454064
2006-12-21,13249.028497064135,1513171.425705,1526420.454202064
2006-12-22,13249.028497064135,1497060.0165609997,1510309.0450580637
2006-12-25,13249.028497064135,1515512.7808949994,1528761.8093920634
2006-12-26,13249.028497064135,1498123.6498909998,1511372.6783880638
2006-12-27,13249.028497064135,1516878.833262,1530127.861759064
2006-12-28,13249.028497064135,1497252.8878629997,1510501.9163600637
2006-12-29,13249.028497064135,1518423.3419769998,1531672.3704740638
2007-01-04,13249.028497064135,1510779.537455,1524028.565952064
2007-01-05,13249.028497064135,1540149.1991840003,1553398.2276810643
2007-01-08,13249.028497064135,1603464.1110740006,1616713.1395710646
2007-01-09,13249.028497064135,1646519.4068250002,1659768.4353220642
2007-01-10,13249.028497064135,1691348.617973,1704597.646470064
2007-01-11,13249.028497064135,1688293.2049510004,1701542.2334480644
2007-01-12,13249.028497064135,1644878.6406849993,1658127.6691820633
2007-01-15,13249.028497064135,1735688.782565,1748937.811062064
2007-01-16,13249.028497064135,1813973.8206639998,1827222.8491610638
2007-01-17,13249.028497064135,1802715.1618670006,1815964.1903640646
2007-01-18,13249.028497064135,1852354.5909170003,1865603.6194140643
2007-01-19,13249.028497064135,1924229.9895850006,1937479.0180820646
2007-01-22,13249.028497064135,2001230.8747820007,2014479.9032790647
2007-01-23,13249.028497064135,1989151.5258169996,2002400.5543140636
2007-01-24,13249.028497064135,1998473.533903,2011722.562400064
2007-01-25,13249.028497064135,1901778.568072,1915027.596569064
2007-01-26,13249.028497064135,1930999.430369,1944248.458866064
2007-01-29,13249.028497064135,1985993.1161899997,1999242.1446870638
2007-01-30,13249.028497064135,1971254.3982339995,1984503.4267310635
2007-01-31,13249.028497064135,1868584.739699999,1881833.7681970631
2007-02-01,105644.91437618001,1798065.8359909996,1903710.7503671795
2007-02-02,105644.91437618001,1759126.8804449993,1864771.7948211792
2007-02-05,105644.91437618001,1774546.5274429999,1880191.4418191798
2007-02-06,105644.91437618001,1796649.4050769992,1902294.3194531791
2007-02-07,105644.91437618001,1833353.1999999997,1938998.1143761796
2007-02-08,105644.91437618001,1870752.3327759998,1976397.2471521797
2007-02-09,105644.91437618001,1864477.085337001,1970121.9997131808
2007-02-12,105644.91437618001,1915577.3551619994,2021222.2695381793
2007-02-13,105644.91437618001,1937783.8546220004,2043428.7689981803
2007-02-14,105644.91437618001,1984002.091981,2089647.00635718
2007-02-15,105644.91437618001,2045821.875081,2151466.78945718
2007-02-16,105644.91437618001,2064454.4677549999,2170099.38213118
2007-02-26,105644.91437618001,2105209.6673879996,2210854.5817641797
2007-02-27,105644.91437618001,1916267.3773539998,2021912.2917301797
2007-02-28,105644.91437618001,1980556.499303,2086201.41367918
2007-03-01,105644.91437618001,1912372.787993,2018017.7023691798
2007-03-02,105644.91437618001,1942458.5854930002,2048103.4998691801
2007-03-05,105644.91437618001,1955064.4435389999,2060709.3579151798
2007-03-06,105644.91437618001,1964551.495577,2070196.40995318
2007-03-07,105644.91437618001,2018446.8995399997,2124091.81391618
2007-03-08,105644.91437618001,2054907.5109709993,2160552.425347179
2007-03-09,105644.91437618001,2049147.8103660003,2154792.72474218
2007-03-12,105644.91437618001,2072175.4667989998,2177820.38117518
2007-03-13,105644.91437618001,2095173.9659770003,2200818.88035318
2007-03-14,105644.91437618001,2072050.9584909999,2177695.87286718
2007-03-15,105644.91437618001,2114083.8460120005,2219728.7603881806
2007-03-16,105644.91437618001,2072781.1678510003,2178426.0822271802
2007-03-19,105644.91437618001,2095289.0357790003,2200933.9501551804
2007-03-20,105644.91437618001,2121705.3914880003,2227350.3058641804
2007-03-21,105644.91437618001,2154248.305126,2259893.2195021803
2007-03-22,105644.91437618001,2159134.168105001,2264779.0824811812
2007-03-23,105644.91437618001,2173938.608731,2279583.5231071804
2007-03-26,105644.91437618001,2225751.2649250003,2331396.1793011804
2007-03-27,105644.91437618001,2258022.4101000004,2363667.3244761806
2007-03-28,105644.91437618001,2235972.838123,2341617.7524991804
2007-03-29,105644.91437618001,2178718.2415899998,2284363.15596618
2007-03-30,105644.91437618001,2191012.9550409997,2296657.86941718
2007-04-02,105644.91437618001,2228004.985723001,2333649.900099181
2007-04-03,105644.91437618001,2267893.183568999,2373538.0979451793
2007-04-04,105644.91437618001,2296104.7908449997,2401749.70522118
2007-04-05,105644.91437618001,2336064.4559670007,2441709.370343181
2007-04-06,105644.91437618001,2382215.455967,2487860.3703431804
2007-04-09,105644.91437618001,2440732.0707139997,2546376.98509018
2007-04-10,105644.91437618001,2458913.9262270005,2564558.8406031807
2007-04-11,105644.91437618001,2489631.379736,2595276.2941121804
2007-04-12,105644.91437618001,2559150.0522749997,2664794.96665118
2007-04-13,105644.91437618001,2543801.012656,2649445.92703218
2007-04-16,105644.91437618001,2609284.194074,2714929.1084501804
2007-04-17,105644.91437618001,2652050.9956280002,2757695.9100041804
2007-04-18,105644.91437618001,2692044.3797060004,2797689.2940821806
2007-04-19,105644.91437618001,2546798.0487340004,2652442.9631101806
2007-04-20,105644.91437618001,2660037.7156229992,2765682.6299991794
2007-04-23,105644.91437618001,2764963.7172000003,2870608.6315761805
2007-04-24,105644.91437618001,2778549.069979,2884193.98435518
2007-04-25,105644.91437618001,2763374.7839579987,2869019.698334179
2007-04-26,105644.91437618001,2789844.1087760003,2895489.0231521805
2007-04-27,105644.91437618001,2750529.241116,2856174.15549218
2007-04-30,105644.91437618001,2849574.168630999,2955219.083007179
2007-05-08,105644.91437618001,2966347.9836049997,3071992.89798118
2007-05-09,1181567.8272663874,1859213.8033069998,3040781.6305733873
2007-05-10,1181567.8272663874,1883170.2932449996,3064738.120511387
2007-05-11,1181567.8272663874,1878180.6207599994,3059748.448026387
2007-05-14,1181567.8272663874,1881529.7079440006,3063097.535210388
2007-05-15,1181567.8272663874,1838025.0201090002,3019592.8473753873
2007-05-16,1181567.8272663874,1878668.701824,3060236.5290903877
2007-05-17,1181567.8272663874,1920049.0217930004,3101616.849059388
2007-05-18,1181567.8272663874,1927515.2009860005,3109083.028252388
2007-05-21,1181567.8272663874,1983089.0719130004,3164656.899179388
2007-05-22,1181567.8272663874,2029347.8698720008,3210915.697138388
2007-05-23,1181567.8272663874,2080835.6970580004,3262403.524324388
2007-05-24,1181567.8272663874,2067635.3605110003,3249203.187777388
2007-05-25,1181567.8272663874,2095171.0324169993,3276738.859683387
2007-05-28,1181567.8272663874,2154731.1112330006,3336298.9384993883
2007-05-29,1181567.8272663874,2190153.5907709994,3371721.4180373866
2007-05-30,1181567.8272663874,2010932.7223559998,3192500.549622387
2007-05-31,1181567.8272663874,1952571.0031519998,3134138.8304183874
2007-06-01,1181567.8272663874,1842913.1637190003,3024480.990985388
2007-06-04,1181567.8272663874,1682765.2278349996,2864333.055101387
2007-06-05,1181567.8272663874,1693976.2735829998,2875544.1008493872
2007-06-06,1181567.8272663874,1739692.738787,2921260.5660533877
2007-06-07,1181567.8272663874,1809581.1249560006,2991148.9522223882
2007-06-08,1181567.8272663874,1843663.8568520008,3025231.684118388
2007-06-11,1181567.8272663874,1885799.8439319998,3067367.671198387
2007-06-12,1181567.8272663874,1935043.2618200001,3116611.0890863873
2007-06-13,1181567.8272663874,1988855.5990880001,3170423.426354388
2007-06-14,1181567.8272663874,1973056.1333920008,3154623.960658388
2007-06-15,1181567.8272663874,1982395.7189710005,3163963.5462373877
2007-06-18,1181567.8272663874,2037613.631006,3219181.4582723873
2007-06-19,1181567.8272663874,2053071.502114,3234639.3293803874
2007-06-20,1181567.8272663874,2001258.7726380005,3182826.599904388
2007-06-21,1181567.8272663874,2006638.5630179998,3188206.3902843874
2007-06-22,1181567.8272663874,1888662.7813869994,3070230.608653387
2007-06-25,1181567.8272663874,1780163.0217450003,2961730.8490113877
2007-06-26,1181567.8272663874,1799997.601316,2981565.4285823875
2007-06-27,1181567.8272663874,1845304.1404849999,3026871.9677513875
2007-06-28,1181567.8272663874,1732109.8659940003,2913677.6932603875
2007-06-29,1181567.8272663874,1648760.2505829998,2830328.077849387
2007-07-02,1181567.8272663874,1664353.5196200002,2845921.3468863876
2007-07-03,1181567.8272663874,1703014.6939829998,2884582.5212493874
2007-07-04,1181567.8272663874,1664088.9269859998,2845656.754252387
2007-07-05,1181567.8272663874,1557750.6365959998,2739318.4638623875
2007-07-06,1181567.8272663874,1644304.0421199996,2825871.869386387
2007-07-09,1181567.8272663874,1694977.1951640004,2876545.022430388
2007-07-10,1181567.8272663874,1646472.0178140001,2828039.845080388
2007-07-11,1181567.8272663874,1661814.0278219993,2843381.8550883867
2007-07-12,1181567.8272663874,1673496.1411440002,2855063.9684103876
2007-07-13,1181567.8272663874,1671945.608916,2853513.436182387
2007-07-16,1181567.8272663874,1620159.2124950003,2801727.0397613877
2007-07-17,1181567.8272663874,1649277.4232219993,2830845.2504883865
2007-07-18,1181567.8272663874,1647066.6682310004,2828634.495497388
2007-07-19,1181567.8272663874,1657008.5701539994,2838576.397420387
2007-07-20,1181567.8272663874,1718290.5292699996,2899858.356536387
2007-07-23,1181567.8272663874,1804934.0528079995,2986501.880074387
2007-07-24,1181567.8272663874,1809726.925355001,2991294.752621388
2007-07-25,1181567.8272663874,1850644.8011079994,3032212.6283743866
2007-07-26,1181567.8272663874,1887652.8695719992,3069220.6968383864
2007-07-27,1181567.8272663874,1930342.5413629995,3111910.3686293866
2007-07-30,1181567.8272663874,1974722.0794620004,3156289.906728388
2007-07-31,1181567.8272663874,2011225.302853,3192793.130119387
2007-08-01,1103131.365666616,1933485.3531840004,3036616.7188506164
2007-08-02,1103131.365666616,2006006.6463119998,3109138.011978616
2007-08-03,1103131.365666616,2054424.1912670003,3157555.5569336163
2007-08-06,1103131.365666616,2097876.955115001,3201008.3207816174
2007-08-07,1103131.365666616,2098142.365586,3201273.7312526163
2007-08-08,1103131.365666616,2050193.6611609994,3153325.0268276157
2007-08-09,1103131.365666616,2069148.2573789994,3172279.6230456154
2007-08-10,1103131.365666616,2033845.699935,3136977.065601616
2007-08-13,1103131.365666616,2027391.4522629995,3130522.8179296153
2007-08-14,1103131.365666616,2072351.4495140004,3175482.8151806165
2007-08-15,1103131.365666616,2064053.657715,3167185.023381616
2007-08-16,1103131.365666616,2063405.98986,3166537.355526616
2007-08-17,1103131.365666616,2038340.351149,3141471.716815616
2007-08-20,1103131.365666616,2118280.6813409994,3221412.0470076157
2007-08-21,1103131.365666616,2136844.6601730003,3239976.0258396165
2007-08-22,1103131.365666616,2171993.4008449996,3275124.7665116154
2007-08-23,1103131.365666616,2202809.5492529995,3305940.9149196157
2007-08-24,1103131.365666616,2224084.143183,3327215.508849616
2007-08-27,1103131.365666616,2228452.277798999,3331583.643465615
2007-08-28,1103131.365666616,2223596.009187,3326727.3748536156
2007-08-29,1103131.365666616,2191510.970579,3294642.336245616
2007-08-30,1103131.365666616,2248804.5134640005,3351935.879130617
2007-08-31,1103131.365666616,2274655.349538,3377786.715204616
2007-09-03,1103131.365666616,2334854.221144,3437985.586810616
2007-09-04,1103131.365666616,2315732.08855,3418863.454216616
2007-09-05,1103131.365666616,2334041.0895199995,3437172.4551866157
2007-09-06,1103131.365666616,2364780.403763999,3467911.769430615
2007-09-07,1103131.365666616,2305036.463742999,3408167.829409615
2007-09-10,1103131.365666616,2345918.9549399996,3449050.3206066154
2007-09-11,1103131.365666616,2189975.327091,3293106.692757616
2007-09-12,1103131.365666616,2198685.82114,3301817.1868066164
2007-09-13,1103131.365666616,2239852.2528999997,3342983.6185666155
2007-09-14,1103131.365666616,2278190.3545180005,3381321.7201846167
2007-09-17,1103131.365666616,2319180.2562739993,3422311.6219406156
2007-09-18,1103131.365666616,2333965.418124001,3437096.7837906172
2007-09-19,1103131.365666616,2297004.2137709996,3400135.5794376153
2007-09-20,1103131.365666616,2322669.2439170005,3425800.6095836163
2007-09-21,1103131.365666616,2315550.5963419992,3418681.962008615
2007-09-24,1103131.365666616,2322686.2528170007,3425817.618483617
2007-09-25,1103131.365666616,2294976.8343720003,3398108.2000386165
2007-09-26,1103131.365666616,2263545.4906139993,3366676.8562806156
2007-09-27,1103131.365666616,2298153.1367870006,3401284.502453617
2007-09-28,1103131.365666616,2350120.4262850014,3453251.791951617
2007-10-08,1103131.365666616,2348551.3747719997,3451682.740438616
2007-10-09,1103131.365666616,2383917.4726009993,3487048.838267615
2007-10-10,1103131.365666616,2374918.285025,3478049.6506916163
2007-10-11,1103131.365666616,2347797.472038999,3450928.837705615
2007-10-12,1103131.365666616,2299873.9326920016,3403005.2983586174
2007-10-15,1103131.365666616,2311890.1820000005,3415021.5476666167
2007-10-16,1103131.365666616,2323996.4519490004,3427127.817615616
2007-10-17,1103131.365666616,2333396.401973,3436527.7676396156
2007-10-18,1103131.365666616,2272700.5601309994,3375831.925797615
2007-10-19,1103131.365666616,2263084.2199269994,3366215.5855936157
2007-10-22,1103131.365666616,2215294.708190001,3318426.0738566173
2007-10-23,1103131.365666616,2199231.5655279993,3302362.9311946156
2007-10-24,1103131.365666616,2169089.9443169995,3272221.3099836158
2007-10-25,1103131.365666616,2010322.4739000015,3113453.8395666173
2007-10-26,1103131.365666616,1972669.8590489996,3075801.2247156156
2007-10-29,1103131.365666616,1990491.7015240004,3093623.0671906164
2007-10-30,1103131.365666616,2037764.7641000007,3140896.129766617
2007-10-31,1103131.365666616,2108535.9465349996,3211667.3122016154
2007-11-01,1124320.132585001,1977991.366198,3102311.4987830007
2007-11-02,1124320.132585001,1934631.3490220008,3058951.4816070017
2007-11-05,1124320.132585001,1935597.3940310003,3059917.5266160015
2007-11-06,1124320.132585001,1946184.5140099998,3070504.6465950008
