date,code,action,price,shares
2016-11-01,000510,BUY,8.2018791855,9100
2016-11-01,002314,BUY,8.016417969559999,9300
2016-11-01,600339,BUY,5.6547053062499995,13200
2016-11-01,300022,BUY,8.74874,8500
2016-11-01,600103,BUY,4.780363207619999,15600
2016-11-01,300132,BUY,10.39900566705,7200
2016-11-01,000913,BUY,15.492249772999998,4800
2016-11-01,002313,BUY,24.657148435919996,3000
2016-11-01,000766,BUY,19.509489999999996,3800
2016-11-01,600215,BUY,8.03203416015,9300
2016-11-01,002491,BUY,18.53363621109,4000
2016-11-01,002480,BUY,12.051285145899998,6200
2016-11-01,002221,BUY,12.251100181319998,6100
2016-11-01,601177,BUY,10.901653783019999,6800
2016-11-01,002366,BUY,26.174432193909997,2800
2016-11-01,002350,BUY,9.834179355,7600
2016-11-01,002243,BUY,13.4294472312,5500
2016-11-01,300271,BUY,20.30516410923,3600
2016-11-01,002149,BUY,13.92050184525,5300
2016-11-01,002685,BUY,9.490930749299999,7800
2016-11-01,300343,BUY,12.473012211659999,6000
2016-11-01,000058,BUY,11.637200474899998,6400
2016-11-01,000877,BUY,5.64898158825,13200
2016-11-01,000420,BUY,4.04404,18500
2016-11-01,002352,BUY,43.998421767299995,1700
2016-11-01,300337,BUY,11.182679207699998,6700
2016-11-01,300317,BUY,21.8253891856,3400
2016-11-01,300143,BUY,12.474634972799999,6000
2016-11-01,300136,BUY,25.19824722415,2900
2016-11-01,002259,BUY,9.195367781599998,8100
2016-11-01,002383,BUY,14.592259571889997,5100
2016-11-01,600293,BUY,9.843036653449998,7600
2016-11-01,600267,BUY,13.29025364667,5600
2016-11-01,000935,BUY,32.08408488285,2300
2016-11-01,600127,BUY,6.766759999999999,11000
2016-11-01,000723,BUY,9.10161596344,8200
2016-11-01,300370,BUY,6.450335501609999,11600
2016-11-01,002636,BUY,19.0537229883,3900
2017-02-06,300401,SELL,13.08192467031,6100
2017-02-06,600257,BUY,10.239089760899999,111300
2017-05-03,002301,SELL,14.06372975244,5000
2017-05-03,300164,SELL,7.0044212872800005,9300
2017-05-03,600390,SELL,10.25397826749,7300
2017-05-03,600257,SELL,8.11713948525,111300
2017-05-03,600576,SELL,11.73825,1400
2017-05-03,002265,SELL,21.3783027975,3300
2017-05-03,002645,SELL,7.03075412808,7100
2017-05-03,000409,SELL,10.84914,3400
2017-05-03,002640,SELL,16.58404173762,3700
2017-05-03,000589,SELL,3.95277822504,18400
2017-05-03,600604,SELL,7.575309627479999,2400
2017-05-03,002180,SELL,24.75090490941,2100
2017-05-03,300252,SELL,16.464711807,2700
2017-05-03,000617,SELL,10.0751698449,7300
2017-05-03,000628,SELL,10.21630662684,4900
2017-05-03,002319,SELL,16.9095130605,3300
2017-05-03,002722,SELL,29.969003527469997,1100
2017-05-03,002545,SELL,8.0892674352,8900
2017-05-03,002549,SELL,7.1381501046,3300
